year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2013,"Genesee County, MI","05000US26049",87532.0,416507.0,87532.0,2749.0,416507.0,558.0
2015,"Lake County, IN","05000US18089",87203.0,485813.0,87203.0,2911.0,485813.0,473.0
2013,"Guilford County, NC","05000US37081",87109.0,481397.0,87109.0,2700.0,481397.0,876.0
2013,"Worcester County, MA","05000US25027",87070.0,777214.0,87070.0,3396.0,777214.0,1089.0
2013,"Lake County, IN","05000US18089",87056.0,488360.0,87056.0,3468.0,488360.0,497.0
2014,"Guilford County, NC","05000US37081",86968.0,486453.0,86968.0,2598.0,486453.0,1145.0
2015,"Guilford County, NC","05000US37081",86808.0,492038.0,86808.0,3508.0,492038.0,632.0
2014,"Volusia County, FL","05000US12127",85906.0,488045.0,85906.0,3398.0,488045.0,1051.0
2015,"Volusia County, FL","05000US12127",85881.0,493575.0,85881.0,3545.0,493575.0,1076.0
2014,"St. Louis city, MO","05000US29510",85714.0,308873.0,85714.0,2683.0,308873.0,846.0
2015,"Genesee County, MI","05000US26049",85696.0,410451.0,85696.0,2623.0,410451.0,487.0
2014,"Ramsey County, MN","05000US27123",85504.0,507466.0,85504.0,2847.0,507466.0,1008.0
2015,"Essex County, MA","05000US25009",85417.0,747718.0,85417.0,3493.0,747718.0,1198.0
2015,"East Baton Rouge Parish, LA","05000US22033",85254.0,434995.0,85254.0,3328.0,434995.0,565.0
2013,"Ramsey County, MN","05000US27123",84942.0,501548.0,84942.0,2885.0,501548.0,633.0
2013,"St. Louis city, MO","05000US29510",84785.0,309236.0,84785.0,2953.0,309236.0,779.0
2015,"Ramsey County, MN","05000US27123",84589.0,513815.0,84589.0,2802.0,513815.0,728.0
2014,"Prince George's County, MD","05000US24033",84091.0,862881.0,84091.0,3206.0,862881.0,1294.0
2015,"Prince George's County, MD","05000US24033",84018.0,871724.0,84018.0,3160.0,871724.0,1312.0
2014,"East Baton Rouge Parish, LA","05000US22033",83726.0,433449.0,83726.0,3567.0,433449.0,782.0
2014,"Nassau County, NY","05000US36059",83615.0,1330300.0,83615.0,3914.0,1330300.0,1295.0
2014,"Essex County, MA","05000US25009",83516.0,741324.0,83516.0,2841.0,741324.0,1208.0
2014,"Fairfield County, CT","05000US09001",83497.0,916013.0,83497.0,2713.0,916013.0,1064.0
2015,"St. Louis city, MO","05000US29510",83416.0,308054.0,83416.0,2646.0,308054.0,656.0
2015,"Passaic County, NJ","05000US34031",83203.0,499431.0,83203.0,3109.0,499431.0,644.0
2013,"Fairfield County, CT","05000US09001",82958.0,908123.0,82958.0,2941.0,908123.0,945.0
2015,"Fairfield County, CT","05000US09001",82743.0,921988.0,82743.0,3167.0,921988.0,922.0
2013,"East Baton Rouge Parish, LA","05000US22033",82697.0,431121.0,82697.0,3865.0,431121.0,695.0
2013,"Essex County, MA","05000US25009",82656.0,734837.0,82656.0,2743.0,734837.0,1108.0
2015,"Webb County, TX","05000US48479",82307.0,259182.0,82307.0,3083.0,259182.0,647.0
2015,"Nassau County, NY","05000US36059",82146.0,1334970.0,82146.0,3312.0,1334970.0,1451.0
2013,"Summit County, OH","05000US39153",81846.0,533033.0,81846.0,2992.0,533033.0,846.0
2014,"Webb County, TX","05000US48479",81776.0,255549.0,81776.0,2982.0,255549.0,595.0
2014,"Passaic County, NJ","05000US34031",81751.0,497282.0,81751.0,3217.0,497282.0,643.0
2013,"Volusia County, FL","05000US12127",81484.0,484717.0,81484.0,3200.0,484717.0,1036.0
2013,"Ponce Municipio, PR","05000US72113",81201.0,159480.0,81201.0,1786.0,159480.0,487.0
2013,"Passaic County, NJ","05000US34031",80715.0,494544.0,80715.0,3813.0,494544.0,663.0
2014,"Ponce Municipio, PR","05000US72113",80561.0,156582.0,80561.0,1948.0,156582.0,486.0
2014,"Mobile County, AL","05000US01097",80412.0,404297.0,80412.0,3396.0,404297.0,694.0
2013,"Prince George's County, MD","05000US24033",80142.0,851946.0,80142.0,3477.0,851946.0,1059.0
2014,"Hampden County, MA","05000US25013",79997.0,452084.0,79997.0,2908.0,452084.0,838.0
2013,"Mobile County, AL","05000US01097",79994.0,404071.0,79994.0,3234.0,404071.0,669.0
2013,"Hampden County, MA","05000US25013",79855.0,450622.0,79855.0,2804.0,450622.0,879.0
2015,"Ponce Municipio, PR","05000US72113",79360.0,153100.0,79360.0,1770.0,153100.0,509.0
2015,"Hampden County, MA","05000US25013",79308.0,454023.0,79308.0,2798.0,454023.0,700.0
2013,"Nassau County, NY","05000US36059",79070.0,1322930.0,79070.0,4030.0,1322930.0,1036.0
2013,"Webb County, TX","05000US48479",78784.0,251266.0,78784.0,3334.0,251266.0,601.0
2015,"Summit County, OH","05000US39153",78658.0,533011.0,78658.0,2913.0,533011.0,726.0
2014,"Summit County, OH","05000US39153",78494.0,532863.0,78494.0,2264.0,532863.0,855.0
2014,"El Paso County, CO","05000US08041",78493.0,627174.0,78493.0,2940.0,627174.0,881.0
2015,"Mobile County, AL","05000US01097",77917.0,404329.0,77917.0,2993.0,404329.0,648.0
2015,"Douglas County, NE","05000US31055",76738.0,525754.0,76738.0,2961.0,525754.0,611.0
2013,"El Paso County, CO","05000US08041",76520.0,615640.0,76520.0,3175.0,615640.0,722.0
2015,"Brevard County, FL","05000US12009",76460.0,546775.0,76460.0,3817.0,546775.0,631.0
2014,"Douglas County, NE","05000US31055",76173.0,519190.0,76173.0,2534.0,519190.0,670.0
2014,"Brevard County, FL","05000US12009",76083.0,541773.0,76083.0,3495.0,541773.0,615.0
2013,"Sedgwick County, KS","05000US20173",75714.0,494150.0,75714.0,3359.0,494150.0,546.0
2015,"Baltimore County, MD","05000US24005",75464.0,802202.0,75464.0,2983.0,802202.0,1086.0
2015,"Sedgwick County, KS","05000US20173",75400.0,499569.0,75400.0,3048.0,499569.0,537.0
2014,"Sedgwick County, KS","05000US20173",75287.0,497063.0,75287.0,3014.0,497063.0,634.0
2015,"El Paso County, CO","05000US08041",75033.0,637278.0,75033.0,3493.0,637278.0,797.0
2014,"Snohomish County, WA","05000US53061",74849.0,725195.0,74849.0,3483.0,725195.0,944.0
2015,"Snohomish County, WA","05000US53061",74826.0,736151.0,74826.0,3000.0,736151.0,900.0
2015,"Spokane County, WA","05000US53063",74110.0,465753.0,74110.0,2797.0,465753.0,913.0
2013,"Snohomish County, WA","05000US53061",74004.0,714878.0,74004.0,3140.0,714878.0,951.0
2013,"Douglas County, NE","05000US31055",73268.0,513120.0,73268.0,3002.0,513120.0,663.0
2014,"Utah County, UT","05000US49049",72693.0,527939.0,72693.0,2773.0,527939.0,844.0
2014,"Jefferson Parish, LA","05000US22051",72648.0,431302.0,72648.0,3303.0,431302.0,493.0
2013,"Brevard County, FL","05000US12009",72534.0,538138.0,72534.0,3022.0,538138.0,615.0
2013,"Utah County, UT","05000US49049",72409.0,517199.0,72409.0,3014.0,517199.0,890.0
2015,"Jefferson Parish, LA","05000US22051",72319.0,431581.0,72319.0,3383.0,431581.0,442.0
2014,"Baltimore County, MD","05000US24005",72175.0,796913.0,72175.0,2911.0,796913.0,1369.0
2015,"Greenville County, SC","05000US45045",72169.0,462771.0,72169.0,2750.0,462771.0,864.0
2014,"Spokane County, WA","05000US53063",72163.0,462156.0,72163.0,2793.0,462156.0,987.0
2014,"Greenville County, SC","05000US45045",71934.0,455195.0,71934.0,3287.0,455195.0,1109.0
2015,"Utah County, UT","05000US49049",71110.0,538304.0,71110.0,2845.0,538304.0,1094.0
2015,"Middlesex County, NJ","05000US34023",70908.0,802875.0,70908.0,3041.0,802875.0,1400.0
2013,"Jefferson Parish, LA","05000US22051",70905.0,430271.0,70905.0,2826.0,430271.0,401.0
2014,"Lane County, OR","05000US41039",70817.0,347686.0,70817.0,2390.0,347686.0,895.0
2013,"Bayamón Municipio, PR","05000US72021",70734.0,199579.0,70734.0,2056.0,199579.0,465.0
2013,"Greenville County, SC","05000US45045",70589.0,447819.0,70589.0,2873.0,447819.0,900.0
2013,"Spokane County, WA","05000US53063",70574.0,459325.0,70574.0,2514.0,459325.0,798.0
2013,"Baltimore County, MD","05000US24005",70456.0,792137.0,70456.0,3179.0,792137.0,1073.0
2015,"Lane County, OR","05000US41039",70308.0,349874.0,70308.0,2197.0,349874.0,610.0
2013,"Arapahoe County, CO","05000US08005",69949.0,580235.0,69949.0,3024.0,580235.0,604.0
2014,"Monterey County, CA","05000US06053",69898.0,406132.0,69898.0,2908.0,406132.0,2272.0
2015,"Onondaga County, NY","05000US36067",69487.0,449899.0,69487.0,2318.0,449899.0,803.0
2015,"Monterey County, CA","05000US06053",69475.0,408804.0,69475.0,3102.0,408804.0,4600.0
2014,"Bayamón Municipio, PR","05000US72021",69323.0,195909.0,69323.0,2168.0,195909.0,513.0
2013,"Lane County, OR","05000US41039",69183.0,346021.0,69183.0,2770.0,346021.0,639.0
2015,"Forsyth County, NC","05000US37067",69100.0,351667.0,69100.0,2887.0,351667.0,584.0
2015,"Knox County, TN","05000US47093",69061.0,432341.0,69061.0,2980.0,432341.0,725.0
2014,"Arapahoe County, CO","05000US08005",68985.0,591806.0,68985.0,2869.0,591806.0,621.0
2014,"Santa Barbara County, CA","05000US06083",68953.0,414198.0,68953.0,3136.0,414198.0,938.0
2014,"Montgomery County, MD","05000US24031",68558.0,996649.0,68558.0,2991.0,996649.0,640.0
2014,"Onondaga County, NY","05000US36067",68554.0,449970.0,68554.0,2108.0,449970.0,1147.0
2015,"Bayamón Municipio, PR","05000US72021",68252.0,191878.0,68252.0,2193.0,191878.0,504.0
2013,"Monterey County, CA","05000US06053",68185.0,401700.0,68185.0,3025.0,401700.0,1567.0
2014,"Middlesex County, NJ","05000US34023",68181.0,798342.0,68181.0,2910.0,798342.0,1285.0
2014,"Bergen County, NJ","05000US34003",68104.0,910008.0,68104.0,2896.0,910008.0,819.0
2015,"Santa Barbara County, CA","05000US06083",68017.0,417866.0,68017.0,3284.0,417866.0,651.0
2015,"Bristol County, MA","05000US25005",68016.0,536309.0,68016.0,2854.0,536309.0,1108.0
2015,"Bergen County, NJ","05000US34003",67959.0,915596.0,67959.0,3080.0,915596.0,725.0
2015,"DuPage County, IL","05000US17043",67941.0,917563.0,67941.0,3222.0,917563.0,736.0
2015,"Pulaski County, AR","05000US05119",67908.0,385137.0,67908.0,2790.0,385137.0,479.0
2015,"Montgomery County, MD","05000US24031",67820.0,1009550.0,67820.0,3308.0,1009550.0,797.0
2014,"Bristol County, MA","05000US25005",67782.0,535181.0,67782.0,2738.0,535181.0,1218.0
2015,"Arapahoe County, CO","05000US08005",67679.0,602926.0,67679.0,2941.0,602926.0,789.0
2013,"Middlesex County, NJ","05000US34023",67441.0,792898.0,67441.0,2816.0,792898.0,1062.0
2015,"Merced County, CA","05000US06047",67417.0,257980.0,67417.0,3162.0,257980.0,594.0
2015,"Camden County, NJ","05000US34007",66802.0,505061.0,66802.0,2548.0,505061.0,635.0
2015,"Fairfax County, VA","05000US51059",66762.0,1119460.0,66762.0,3126.0,1119460.0,821.0
2013,"Onondaga County, NY","05000US36067",66530.0,449963.0,66530.0,2158.0,449963.0,856.0
2013,"Bristol County, MA","05000US25005",66529.0,534527.0,66529.0,2801.0,534527.0,956.0
2014,"Washoe County, NV","05000US32031",66511.0,424089.0,66511.0,2918.0,424089.0,699.0
2014,"Pasco County, FL","05000US12101",66435.0,465057.0,66435.0,2859.0,465057.0,684.0
2014,"Forsyth County, NC","05000US37067",66425.0,348176.0,66425.0,2847.0,348176.0,725.0
2014,"Fairfax County, VA","05000US51059",66251.0,1107690.0,66251.0,3676.0,1107690.0,780.0
2014,"Camden County, NJ","05000US34007",66176.0,505676.0,66176.0,2920.0,505676.0,718.0
2015,"Pasco County, FL","05000US12101",66144.0,471467.0,66144.0,2673.0,471467.0,532.0
2013,"Montgomery County, MD","05000US24031",66004.0,981082.0,66004.0,3121.0,981082.0,606.0
2013,"Camden County, NJ","05000US34007",65804.0,506766.0,65804.0,2292.0,506766.0,594.0
2015,"Clayton County, GA","05000US13063",65787.0,262114.0,65787.0,3082.0,262114.0,673.0
2013,"Santa Barbara County, CA","05000US06083",65740.0,410047.0,65740.0,2833.0,410047.0,908.0
2015,"Lake County, IL","05000US17097",65728.0,685586.0,65728.0,3103.0,685586.0,773.0
2014,"Knox County, TN","05000US47093",65635.0,428592.0,65635.0,2232.0,428592.0,1115.0
2014,"Merced County, CA","05000US06047",65552.0,256250.0,65552.0,2929.0,256250.0,670.0
2014,"Collin County, TX","05000US48085",65433.0,832614.0,65433.0,4027.0,832614.0,658.0
2014,"DuPage County, IL","05000US17043",65317.0,913575.0,65317.0,2998.0,913575.0,935.0
2013,"Pulaski County, AR","05000US05119",65283.0,380137.0,65283.0,3276.0,380137.0,640.0
2015,"Washoe County, NV","05000US32031",65248.0,429243.0,65248.0,2493.0,429243.0,821.0
2013,"Bergen County, NJ","05000US34003",65215.0,902544.0,65215.0,3503.0,902544.0,864.0
2014,"Dane County, WI","05000US55025",64918.0,488788.0,64918.0,2381.0,488788.0,1029.0
2015,"Washington County, OR","05000US41067",64861.0,550147.0,64861.0,3446.0,550147.0,499.0
2015,"Collin County, TX","05000US48085",64824.0,857655.0,64824.0,3781.0,857655.0,565.0
2014,"Pulaski County, AR","05000US05119",64811.0,383099.0,64811.0,2795.0,383099.0,646.0
2015,"Ocean County, NJ","05000US34029",64795.0,575934.0,64795.0,3446.0,575934.0,621.0
2014,"Adams County, CO","05000US08001",64599.0,456829.0,64599.0,3429.0,456829.0,810.0
2013,"Merced County, CA","05000US06047",64490.0,253641.0,64490.0,3045.0,253641.0,708.0
2014,"Lake County, IL","05000US17097",64432.0,685551.0,64432.0,2952.0,685551.0,868.0
2014,"Clayton County, GA","05000US13063",64277.0,259038.0,64277.0,3487.0,259038.0,692.0
2013,"Fairfax County, VA","05000US51059",64274.0,1091940.0,64274.0,3577.0,1091940.0,724.0
2015,"Adams County, CO","05000US08001",64241.0,466690.0,64241.0,3283.0,466690.0,541.0
2015,"Dane County, WI","05000US55025",64062.0,496007.0,64062.0,2266.0,496007.0,736.0
2014,"Washington County, OR","05000US41067",64022.0,541437.0,64022.0,3190.0,541437.0,784.0
2013,"Forsyth County, NC","05000US37067",64022.0,344697.0,64022.0,2943.0,344697.0,579.0
2013,"Pasco County, FL","05000US12101",64002.0,461264.0,64002.0,3028.0,461264.0,543.0
2014,"Charleston County, SC","05000US45019",63899.0,353845.0,63899.0,3144.0,353845.0,1286.0
2014,"Ocean County, NJ","05000US34029",63748.0,573967.0,63748.0,3033.0,573967.0,621.0
2013,"Adams County, CO","05000US08001",63540.0,447014.0,63540.0,3279.0,447014.0,652.0
2014,"Leon County, FL","05000US12073",63535.0,267754.0,63535.0,2305.0,267754.0,1129.0
2013,"Washoe County, NV","05000US32031",63298.0,419433.0,63298.0,2579.0,419433.0,746.0
2015,"Denton County, TX","05000US48121",63220.0,719124.0,63220.0,3743.0,719124.0,691.0
2015,"Pinal County, AZ","05000US04021",63201.0,365192.0,63201.0,3277.0,365192.0,1716.0
2013,"Charleston County, SC","05000US45019",63064.0,347206.0,63064.0,2586.0,347206.0,1195.0
2013,"Collin County, TX","05000US48085",62986.0,807334.0,62986.0,4223.0,807334.0,437.0
2013,"DuPage County, IL","05000US17043",62913.0,909861.0,62913.0,3040.0,909861.0,823.0
2014,"Richland County, SC","05000US45079",62675.0,363474.0,62675.0,2402.0,363474.0,1127.0
2015,"Richland County, SC","05000US45079",62611.0,367208.0,62611.0,2478.0,367208.0,973.0
2013,"Nueces County, TX","05000US48355",62306.0,337929.0,62306.0,3174.0,337929.0,708.0
2013,"Dane County, WI","05000US55025",62168.0,482811.0,62168.0,2241.0,482811.0,750.0
2015,"Charleston County, SC","05000US45019",62119.0,360943.0,62119.0,2641.0,360943.0,1461.0
2013,"Knox County, TN","05000US47093",61992.0,424505.0,61992.0,2666.0,424505.0,913.0
2015,"Nueces County, TX","05000US48355",61965.0,345034.0,61965.0,2878.0,345034.0,837.0
2013,"Richland County, SC","05000US45079",61943.0,359789.0,61943.0,2883.0,359789.0,993.0
2014,"Denton County, TX","05000US48121",61925.0,695856.0,61925.0,3693.0,695856.0,1213.0
2013,"Clayton County, GA","05000US13063",61713.0,257143.0,61713.0,3257.0,257143.0,620.0
2013,"Leon County, FL","05000US12073",61553.0,265043.0,61553.0,2492.0,265043.0,1076.0
2015,"Hinds County, MS","05000US28049",61498.0,237770.0,61498.0,2758.0,237770.0,582.0
2014,"Pinal County, AZ","05000US04021",61397.0,364937.0,61397.0,3917.0,364937.0,1533.0
2013,"Lake County, IL","05000US17097",61256.0,684391.0,61256.0,2572.0,684391.0,733.0
2013,"Washington County, OR","05000US41067",60620.0,533789.0,60620.0,2912.0,533789.0,605.0
2014,"Nueces County, TX","05000US48355",60594.0,341606.0,60594.0,2745.0,341606.0,833.0
2015,"New Castle County, DE","05000US10003",60487.0,532852.0,60487.0,2534.0,532852.0,630.0
2015,"Leon County, FL","05000US12073",60286.0,270268.0,60286.0,2248.0,270268.0,979.0
2015,"Marion County, FL","05000US12083",60207.0,327405.0,60207.0,2664.0,327405.0,772.0
2013,"Hinds County, MS","05000US28049",60184.0,237941.0,60184.0,2684.0,237941.0,674.0
2014,"Alachua County, FL","05000US12001",60066.0,236834.0,60066.0,2868.0,236834.0,1436.0
2015,"Montgomery County, TX","05000US48339",59856.0,498677.0,59856.0,3292.0,498677.0,670.0
2014,"Sonoma County, CA","05000US06097",59716.0,485077.0,59716.0,3040.0,485077.0,751.0
2014,"Marion County, FL","05000US12083",59591.0,325876.0,59591.0,3104.0,325876.0,792.0
2014,"New Castle County, DE","05000US10003",59580.0,529053.0,59580.0,2470.0,529053.0,754.0
2014,"Union County, NJ","05000US34039",59523.0,538151.0,59523.0,2770.0,538151.0,722.0
2014,"Kane County, IL","05000US17089",59471.0,515192.0,59471.0,3215.0,515192.0,818.0
2015,"Ingham County, MI","05000US26065",59468.0,265418.0,59468.0,2069.0,265418.0,574.0
2013,"Ocean County, NJ","05000US34029",59342.0,571069.0,59342.0,2840.0,571069.0,611.0
2014,"Montgomery County, TX","05000US48339",59302.0,483018.0,59302.0,3942.0,483018.0,688.0
2014,"Marion County, OR","05000US41047",59272.0,310823.0,59272.0,2315.0,310823.0,806.0
2015,"San Mateo County, CA","05000US06081",59232.0,742937.0,59232.0,2954.0,742937.0,442.0
2014,"Hinds County, MS","05000US28049",59116.0,238238.0,59116.0,2521.0,238238.0,662.0
2013,"Denton County, TX","05000US48121",59068.0,675087.0,59068.0,2714.0,675087.0,783.0
2015,"Union County, NJ","05000US34039",59034.0,541847.0,59034.0,3020.0,541847.0,596.0
2015,"Kane County, IL","05000US17089",59033.0,518550.0,59033.0,3159.0,518550.0,704.0
2014,"Ingham County, MI","05000US26065",58996.0,263973.0,58996.0,2221.0,263973.0,1042.0
2013,"Marion County, FL","05000US12083",58957.0,325289.0,58957.0,3458.0,325289.0,648.0
2015,"Doña Ana County, NM","05000US35013",58846.0,208923.0,58846.0,3152.0,208923.0,482.0
2013,"Alachua County, FL","05000US12001",58496.0,234919.0,58496.0,2268.0,234919.0,1346.0
2015,"Richmond County, NY","05000US36085",58470.0,466740.0,58470.0,2875.0,466740.0,578.0
2013,"Montgomery County, TX","05000US48339",58261.0,468615.0,58261.0,3280.0,468615.0,672.0
2015,"Alachua County, FL","05000US12001",58203.0,239104.0,58203.0,2456.0,239104.0,1077.0
2015,"Osceola County, FL","05000US12097",58146.0,298081.0,58146.0,3867.0,298081.0,435.0
2015,"Marion County, OR","05000US41047",57846.0,314047.0,57846.0,2791.0,314047.0,799.0
2014,"Doña Ana County, NM","05000US35013",57837.0,207701.0,57837.0,2783.0,207701.0,786.0
2013,"Union County, NJ","05000US34039",57591.0,533443.0,57591.0,2596.0,533443.0,609.0
2013,"Ingham County, MI","05000US26065",57570.0,262441.0,57570.0,2161.0,262441.0,786.0
2014,"Richmond County, NY","05000US36085",57405.0,465457.0,57405.0,2833.0,465457.0,709.0
2013,"Marion County, OR","05000US41047",57393.0,308783.0,57393.0,2747.0,308783.0,819.0
2014,"Berks County, PA","05000US42011",57239.0,400042.0,57239.0,1985.0,400042.0,874.0
2015,"Delaware County, PA","05000US42045",57202.0,540677.0,57202.0,2401.0,540677.0,852.0
2015,"Sonoma County, CA","05000US06097",57179.0,488673.0,57179.0,2963.0,488673.0,784.0
2015,"Polk County, IA","05000US19153",57143.0,443463.0,57143.0,2857.0,443463.0,582.0
2013,"Sonoma County, CA","05000US06097",57048.0,480328.0,57048.0,2772.0,480328.0,735.0
2014,"Delaware County, PA","05000US42045",56868.0,539465.0,56868.0,2908.0,539465.0,923.0
2015,"Berks County, PA","05000US42011",56855.0,400930.0,56855.0,2082.0,400930.0,1010.0
2013,"Kane County, IL","05000US17089",56796.0,511598.0,56796.0,3567.0,511598.0,1417.0
2015,"Allen County, IN","05000US18003",56542.0,357112.0,56542.0,2183.0,357112.0,555.0
2013,"New Castle County, DE","05000US10003",56494.0,525936.0,56494.0,2612.0,525936.0,874.0
2014,"Fayette County, KY","05000US21067",56186.0,291027.0,56186.0,2233.0,291027.0,1284.0
2015,"Fayette County, KY","05000US21067",55900.0,295289.0,55900.0,2490.0,295289.0,871.0
2014,"San Mateo County, CA","05000US06081",55672.0,733616.0,55672.0,3198.0,733616.0,554.0
