year,geo_name,geo,total_reimbursements_b
2012,"DeKalb County, IL","05000US17037",9587.0
2011,"Alachua County, FL","05000US12001",9586.0
2014,"Morris County, NJ","05000US34027",9585.0
2010,"Smyth County","05000US51173",9584.0
2010,"Washington County","05000US51191",9584.0
2012,"Sebastian County, AR","05000US05131",9584.0
2012,"Garland County","05000US05051",9584.0
2014,"Uvalde County","05000US48463",9584.0
2010,"Wetzel County","05000US54103",9583.0
2014,"Monroe County","05000US47123",9583.0
2014,"Horry County, SC","05000US45051",9583.0
2012,"Grundy County","05000US29079",9583.0
2011,"Stafford County","05000US20185",9582.0
2013,"Plaquemines Parish","05000US22075",9582.0
2012,"Carroll County","05000US51035",9582.0
2014,"Brazos County, TX","05000US48041",9582.0
2013,"Henry County","05000US18065",9582.0
2014,"Appling County","05000US13001",9582.0
2013,"Oglethorpe County","05000US13221",9582.0
2013,"Gilmer County","05000US13123",9582.0
2011,"Reynolds County","05000US29179",9581.0
2014,"Laclede County","05000US29105",9581.0
2012,"Duplin County","05000US37061",9581.0
2010,"Fannin County","05000US13111",9580.0
2010,"Barren County","05000US21009",9580.0
2012,"Atchison County","05000US29005",9580.0
2014,"Putnam County","05000US18133",9579.0
2014,"Kenosha County, WI","05000US55059",9579.0
2010,"Chesterfield County","05000US45025",9578.0
2011,"Childress County","05000US48075",9578.0
2014,"Erie County, PA","05000US42049",9577.0
2012,"Concho County","05000US48095",9577.0
2010,"Fayette County","05000US17051",9577.0
2013,"Yellow Medicine County","05000US27173",9577.0
2012,"Montgomery County","05000US19137",9577.0
2012,"Chester County","05000US45023",9577.0
2014,"Marion County, IN","05000US18097",9576.0
2010,"Lehigh County, PA","05000US42077",9576.0
2012,"Swisher County","05000US48437",9576.0
2014,"Union County","05000US17181",9576.0
2013,"Thayer County","05000US31169",9575.0
2010,"Cheyenne County","05000US20023",9575.0
2012,"Calhoun County, MI","05000US26025",9575.0
2011,"Chicot County","05000US05017",9575.0
2011,"Calloway County","05000US21035",9574.0
2010,"Iredell County, NC","05000US37097",9574.0
2010,"Pecos County","05000US48371",9574.0
2012,"Wicomico County, MD","05000US24045",9573.0
2011,"Warren County","05000US29219",9573.0
2013,"Clarke County","05000US01025",9573.0
2010,"Sanilac County","05000US26151",9572.0
2010,"Champaign County","05000US39021",9572.0
2014,"Lincoln County","05000US05079",9572.0
2014,"Harford County, MD","05000US24025",9572.0
2013,"Garland County","05000US05051",9572.0
2010,"Kit Carson County","05000US08063",9571.0
2013,"Sarasota County, FL","05000US12115",9571.0
2011,"Wayne County","05000US54099",9571.0
2011,"Hamilton County, IN","05000US18057",9571.0
2013,"Franklin County, MO","05000US29071",9571.0
2014,"Cocke County","05000US47029",9570.0
2012,"Phelps County","05000US29161",9570.0
2010,"San Saba County","05000US48411",9570.0
2012,"Pemiscot County","05000US29155",9570.0
2013,"Orange County","05000US18117",9570.0
2014,"Anderson County","05000US47001",9569.0
2010,"Mason County","05000US21161",9569.0
2011,"Baldwin County, AL","05000US01003",9569.0
2010,"Marshall County","05000US18099",9568.0
2013,"Polk County","05000US48373",9568.0
2012,"Lincoln County","05000US37109",9568.0
2011,"Pottawatomie County","05000US20149",9567.0
2012,"Westchester County, NY","05000US36119",9567.0
2012,"St. John the Baptist Parish","05000US22095",9567.0
2010,"Henry County","05000US39069",9567.0
2010,"Bullock County","05000US01011",9567.0
2013,"Reynolds County","05000US29179",9566.0
2013,"Defiance County","05000US39039",9566.0
2013,"Maricopa County, AZ","05000US04013",9566.0
2013,"Ontonagon County","05000US26131",9566.0
2012,"Garfield County","05000US40047",9566.0
2012,"Roosevelt County","05000US35041",9565.0
2010,"Miami County","05000US20121",9564.0
2014,"Jasper County","05000US28061",9563.0
2010,"Madison County, IL","05000US17119",9563.0
2011,"Pierce County","05000US31139",9563.0
2012,"Essex County, MA","05000US25009",9563.0
2013,"Sandusky County","05000US39143",9562.0
2011,"Westchester County, NY","05000US36119",9562.0
2011,"Monroe County","05000US01099",9562.0
2010,"Adams County, CO","05000US08001",9562.0
2010,"Evans County","05000US13109",9562.0
2011,"Putnam County","05000US13237",9562.0
2010,"Hamilton County","05000US12047",9562.0
2011,"Parmer County","05000US48369",9561.0
2013,"Charles County, MD","05000US24017",9561.0
2014,"Lee County","05000US28081",9561.0
2012,"Worcester County, MA","05000US25027",9560.0
2010,"Montgomery County","05000US37123",9560.0
2012,"Saline County, AR","05000US05125",9560.0
2014,"Wayne County","05000US17191",9559.0
2012,"Marshall County","05000US28093",9559.0
2014,"Tift County","05000US13277",9559.0
2010,"Harrison County","05000US19085",9559.0
2011,"Adams County","05000US19003",9558.0
2010,"Tom Green County, TX","05000US48451",9558.0
2011,"Pike County","05000US29163",9557.0
2010,"McDonald County","05000US29119",9557.0
2012,"Greene County","05000US01063",9557.0
2013,"Washington County","05000US31177",9557.0
2014,"Jefferson County","05000US13163",9556.0
2014,"Shiawassee County","05000US26155",9555.0
2010,"Taylor County","05000US12123",9555.0
2012,"Loudon County","05000US47105",9555.0
2011,"Clark County","05000US17023",9554.0
2012,"Shelby County","05000US17173",9554.0
2011,"Dorchester County","05000US24019",9554.0
2011,"Wayne County, OH","05000US39169",9553.0
2011,"Cabell County","05000US54011",9553.0
2014,"Greene County","05000US18055",9553.0
2011,"Gooding County","05000US16047",9553.0
2010,"Comal County, TX","05000US48091",9553.0
2014,"Windham County, CT","05000US09015",9553.0
2014,"New Haven County, CT","05000US09009",9553.0
2012,"Harrison County","05000US21097",9552.0
2014,"Sarasota County, FL","05000US12115",9552.0
2014,"Garfield County","05000US31071",9552.0
2011,"Sebastian County, AR","05000US05131",9552.0
2012,"Shoshone County","05000US16079",9552.0
2014,"San Juan County","05000US49037",9551.0
2013,"Delaware County, OH","05000US39041",9551.0
2012,"Spink County","05000US46115",9551.0
2013,"Henry County","05000US01067",9551.0
2013,"Colonial Heights city","05000US51570",9551.0
2014,"Ashe County","05000US37009",9551.0
2011,"New London County, CT","05000US09011",9550.0
2011,"Norton County","05000US20137",9550.0
2010,"Worcester County","05000US24047",9550.0
2013,"Ballard County","05000US21007",9550.0
2010,"Hamilton County, OH","05000US39061",9549.0
2013,"Indian River County, FL","05000US12061",9549.0
2010,"Warren County","05000US29219",9549.0
2014,"Carroll County","05000US51035",9549.0
2014,"Marlboro County","05000US45069",9548.0
2013,"Montgomery County, TN","05000US47125",9548.0
2014,"Harrison County","05000US54033",9548.0
2010,"Schuyler County","05000US29197",9548.0
2014,"Hinds County, MS","05000US28049",9548.0
2014,"Curry County","05000US35009",9548.0
2014,"Defiance County","05000US39039",9548.0
2013,"Jackson County, MO","05000US29095",9547.0
2012,"Anderson County, SC","05000US45007",9547.0
2014,"Aransas County","05000US48007",9547.0
2014,"Taylor County","05000US13269",9547.0
2010,"Carson County","05000US48065",9547.0
2014,"DeKalb County, IL","05000US17037",9546.0
2013,"Nance County","05000US31125",9546.0
2011,"Johnson County","05000US13167",9546.0
2012,"Williams County","05000US39171",9546.0
2010,"Dukes County","05000US25007",9545.0
2010,"Hale County","05000US01065",9545.0
2011,"Vermilion County","05000US17183",9545.0
2013,"Northampton County","05000US37131",9543.0
2010,"Crisp County","05000US13081",9543.0
2010,"Hood County","05000US48221",9543.0
2014,"Sherman County","05000US31163",9543.0
2011,"Hanover County, VA","05000US51085",9543.0
2012,"Marshall County","05000US18099",9543.0
2010,"Anderson County","05000US20003",9543.0
2011,"Union County, NJ","05000US34039",9542.0
2012,"Arapahoe County, CO","05000US08005",9542.0
2013,"Newton County","05000US29145",9542.0
2014,"Luce County","05000US26095",9542.0
2010,"Monroe County","05000US17133",9542.0
2011,"Comanche County, OK","05000US40031",9542.0
2013,"Stevens County","05000US20189",9541.0
2011,"Haakon County","05000US46055",9541.0
2011,"Dinwiddie County","05000US51053",9541.0
2010,"Knox County","05000US17095",9541.0
2010,"Cotton County","05000US40033",9539.0
2010,"St. Clair County","05000US29185",9539.0
2012,"Emporia city","05000US51595",9539.0
2014,"Towner County","05000US38095",9538.0
2011,"Georgetown County","05000US45043",9538.0
2010,"Noble County","05000US39121",9538.0
2013,"Wicomico County, MD","05000US24045",9538.0
2012,"Holt County","05000US29087",9538.0
2010,"Limestone County","05000US01083",9537.0
2012,"Hamilton County, TN","05000US47065",9537.0
2011,"Webster County","05000US29225",9536.0
2012,"Jackson County","05000US13157",9536.0
2010,"Reynolds County","05000US29179",9536.0
2013,"Boone County","05000US17007",9536.0
2014,"Cleveland County","05000US05025",9536.0
2010,"Fremont County","05000US19071",9536.0
2014,"Hendricks County, IN","05000US18063",9536.0
2011,"Saline County, AR","05000US05125",9535.0
2012,"Bowman County","05000US38011",9535.0
2010,"Abbeville County","05000US45001",9535.0
2010,"Pontotoc County","05000US28115",9535.0
2013,"Lee County","05000US28081",9534.0
2013,"Davie County","05000US37059",9533.0
2011,"Taney County","05000US29213",9533.0
2014,"Chippewa County","05000US27023",9533.0
2012,"Pike County","05000US18125",9533.0
2013,"Bristol County, MA","05000US25005",9533.0
2011,"Ionia County","05000US26067",9533.0
2011,"Tuscarawas County","05000US39157",9533.0
2012,"San Juan County","05000US49037",9532.0
2011,"Monroe County","05000US17133",9532.0
2013,"Eaton County, MI","05000US26045",9532.0
2013,"Shannon County","05000US29203",9532.0
2013,"Lincoln County","05000US37109",9532.0
2012,"Macon County, IL","05000US17115",9532.0
2014,"Polk County","05000US47139",9531.0
2010,"Harford County, MD","05000US24025",9531.0
2011,"Roane County","05000US54087",9531.0
2011,"Kemper County","05000US28069",9530.0
2012,"Williamson County","05000US17199",9530.0
2011,"Reeves County","05000US48389",9530.0
2011,"Greenbrier County","05000US54025",9530.0
2014,"Racine County, WI","05000US55101",9530.0
2013,"Buchanan County","05000US29021",9529.0
2011,"Cole County","05000US29051",9529.0
2012,"Jackson County, MO","05000US29095",9529.0
2012,"Woodford County","05000US21239",9529.0
2012,"Boyle County","05000US21021",9529.0
2012,"Union County","05000US17181",9529.0
2010,"Randolph County","05000US29175",9528.0
2010,"Haralson County","05000US13143",9528.0
2011,"Gwinnett County, GA","05000US13135",9528.0
2010,"Johnson County, KS","05000US20091",9528.0
2010,"Crenshaw County","05000US01041",9528.0
2013,"McMinn County","05000US47107",9528.0
2013,"Stanly County","05000US37167",9528.0
2014,"Washington County","05000US51191",9528.0
2012,"Erie County, PA","05000US42049",9528.0
2014,"Blount County, TN","05000US47009",9527.0
2011,"Jasper County","05000US45053",9527.0
2010,"Chicot County","05000US05017",9526.0
2014,"Johnson County","05000US29101",9526.0
2010,"Val Verde County","05000US48465",9526.0
2013,"Butler County","05000US29023",9526.0
2014,"Saunders County","05000US31155",9526.0
2014,"Bertie County","05000US37015",9526.0
2013,"Washita County","05000US40149",9525.0
2011,"Scott County","05000US29201",9525.0
2012,"Boone County","05000US17007",9524.0
2011,"Brazos County, TX","05000US48041",9524.0
2010,"Toombs County","05000US13279",9524.0
2012,"Sullivan County","05000US29211",9524.0
2011,"Charles Mix County","05000US46023",9524.0
2014,"Shelby County","05000US19165",9524.0
2014,"Northumberland County","05000US42097",9524.0
2011,"Union County","05000US35059",9523.0
2012,"Worth County","05000US29227",9523.0
2014,"Crawford County","05000US17033",9523.0
2013,"Collier County, FL","05000US12021",9523.0
2011,"Ziebach County","05000US46137",9523.0
2014,"Mahnomen County","05000US27087",9523.0
2011,"Horry County, SC","05000US45051",9523.0
2012,"Johnson County, KS","05000US20091",9523.0
2012,"Bristol County, MA","05000US25005",9522.0
2011,"LaPorte County, IN","05000US18091",9522.0
2014,"Geauga County","05000US39055",9522.0
2011,"Anderson County","05000US20003",9522.0
2011,"Sac County","05000US19161",9522.0
2013,"Dewey County","05000US40043",9521.0
2010,"New London County, CT","05000US09011",9521.0
2014,"Alpena County","05000US26007",9521.0
2014,"Douglas County, CO","05000US08035",9521.0
2011,"Sussex County, DE","05000US10005",9521.0
2013,"Stephens County","05000US13257",9520.0
2012,"Ohio County","05000US18115",9520.0
2013,"Ector County, TX","05000US48135",9520.0
2011,"Walworth County","05000US46129",9520.0
2014,"Yellow Medicine County","05000US27173",9520.0
2010,"Ritchie County","05000US54085",9520.0
2013,"Williams County","05000US39171",9520.0
2014,"Franklin County","05000US37069",9520.0
2012,"Somerset County, NJ","05000US34035",9519.0
2013,"Sullivan County, TN","05000US47163",9519.0
2012,"Hancock County","05000US18059",9519.0
2012,"Newton County, GA","05000US13217",9519.0
2010,"Phelps County","05000US29161",9518.0
2014,"LaSalle County, IL","05000US17099",9518.0
2014,"Norfolk County, MA","05000US25021",9518.0
2013,"Columbia County","05000US05027",9518.0
2010,"Davidson County, TN","05000US47037",9517.0
2014,"Marshall County","05000US47117",9517.0
2014,"Martin County","05000US37117",9516.0
2012,"Stoddard County","05000US29207",9516.0
2014,"Pike County","05000US42103",9515.0
2012,"Haralson County","05000US13143",9515.0
2011,"Carson County","05000US48065",9515.0
2011,"Bates County","05000US29013",9515.0
2012,"New Haven County, CT","05000US09009",9514.0
2014,"Whiteside County","05000US17195",9514.0
2010,"Amelia County","05000US51007",9513.0
2010,"McKean County","05000US42083",9513.0
2013,"Burnet County","05000US48053",9513.0
2012,"Davidson County, TN","05000US47037",9513.0
2014,"Rutherford County, TN","05000US47149",9512.0
2014,"Northampton County","05000US37131",9512.0
2014,"Greene County","05000US47059",9512.0
2012,"Delaware County, OH","05000US39041",9512.0
2013,"Coffee County","05000US01031",9512.0
2012,"Powhatan County","05000US51145",9511.0
2010,"Lincoln County","05000US13181",9511.0
2012,"Nash County","05000US37127",9510.0
2010,"Fayette County","05000US48149",9510.0
2014,"Coffee County","05000US01031",9510.0
2014,"Frontier County","05000US31063",9510.0
2010,"Jessamine County","05000US21113",9510.0
2013,"Sussex County, DE","05000US10005",9509.0
2013,"Jasper County","05000US45053",9509.0
2014,"Saline County, AR","05000US05125",9509.0
2013,"Pinal County, AZ","05000US04021",9509.0
2010,"Baltimore County, MD","05000US24005",9509.0
2012,"Coryell County","05000US48099",9509.0
2013,"Surry County","05000US37171",9509.0
2014,"Amite County","05000US28005",9508.0
2010,"Otoe County","05000US31131",9508.0
2012,"Ionia County","05000US26067",9508.0
2014,"Clinton County","05000US42035",9508.0
2014,"Henry County","05000US39069",9508.0
2012,"Lowndes County","05000US28087",9507.0
2014,"Tooele County","05000US49045",9507.0
2014,"Wayne County","05000US42127",9507.0
2013,"Jersey County","05000US17083",9507.0
2012,"Sandusky County","05000US39143",9507.0
2014,"Baltimore County, MD","05000US24005",9506.0
2010,"Morgan County","05000US39115",9506.0
2012,"Davidson County, NC","05000US37057",9506.0
2012,"Newton County","05000US18111",9506.0
2012,"Jasper County, MO","05000US29097",9505.0
2013,"Madison County, IL","05000US17119",9505.0
2013,"Adams County","05000US19003",9505.0
2013,"Black Hawk County, IA","05000US19013",9505.0
2013,"Worcester County","05000US24047",9505.0
2011,"Flagler County","05000US12035",9504.0
2012,"Lee County","05000US13177",9504.0
2013,"Saunders County","05000US31155",9504.0
2014,"Darke County","05000US39037",9504.0
2014,"Gilmer County","05000US54021",9503.0
2011,"Wells County","05000US18179",9503.0
2010,"Bedford County","05000US42009",9503.0
2013,"Lehigh County, PA","05000US42077",9503.0
2011,"Washington County","05000US20201",9503.0
2012,"Wyandot County","05000US39175",9503.0
2012,"Sumter County, SC","05000US45085",9502.0
2014,"Adams County","05000US17001",9502.0
2011,"Williams County","05000US39171",9502.0
2010,"Nevada County","05000US05099",9502.0
2014,"McCracken County","05000US21145",9502.0
2013,"Ohio County","05000US54069",9502.0
2010,"Davie County","05000US37059",9502.0
2012,"Baldwin County, AL","05000US01003",9501.0
2010,"Kimball County","05000US31105",9501.0
2011,"Lafayette County","05000US29107",9501.0
2014,"Faulkner County, AR","05000US05045",9501.0
2010,"Kanawha County, WV","05000US54039",9501.0
2011,"Fulton County","05000US39051",9501.0
