Edition,Measure Name,State Name,Rank,Value
2008,Obesity,Wyoming,12.0,24.5
2008,Obesity,United States,,26.3
2008,Obesity,District of Columbia,,22.2
2008,Smoking,Alabama,40.0,22.5
2008,Smoking,Alaska,38.0,22.2
2008,Smoking,Arizona,25.0,19.8
2008,Smoking,Arkansas,39.0,22.4
2008,Smoking,California,2.0,14.3
2008,Smoking,Colorado,15.0,18.7
2008,Smoking,Connecticut,3.0,15.4
2008,Smoking,Delaware,16.0,18.9
2008,Smoking,Florida,19.0,19.3
2008,Smoking,Georgia,22.0,19.4
2008,Smoking,Hawaii,8.0,17.0
2008,Smoking,Idaho,18.0,19.1
2008,Smoking,Illinois,29.0,20.1
2008,Smoking,Indiana,45.0,24.1
2008,Smoking,Iowa,25.0,19.8
2008,Smoking,Kansas,13.0,17.9
2008,Smoking,Kentucky,50.0,28.2
2008,Smoking,Louisiana,41.0,22.6
2008,Smoking,Maine,30.0,20.2
2008,Smoking,Maryland,10.0,17.1
2008,Smoking,Massachusetts,4.0,16.4
2008,Smoking,Michigan,34.0,21.1
2008,Smoking,Minnesota,5.0,16.5
2008,Smoking,Mississippi,44.0,23.9
2008,Smoking,Missouri,47.0,24.5
2008,Smoking,Montana,23.0,19.5
2008,Smoking,Nebraska,28.0,19.9
2008,Smoking,Nevada,35.0,21.5
2008,Smoking,New Hampshire,19.0,19.3
2008,Smoking,New Jersey,10.0,17.1
2008,Smoking,New Mexico,31.0,20.8
2008,Smoking,New York,16.0,18.9
2008,Smoking,North Carolina,42.0,22.9
2008,Smoking,North Dakota,32.0,20.9
2008,Smoking,Ohio,43.0,23.1
2008,Smoking,Oklahoma,48.0,25.8
2008,Smoking,Oregon,7.0,16.9
2008,Smoking,Pennsylvania,33.0,21.0
2008,Smoking,Rhode Island,8.0,17.0
2008,Smoking,South Carolina,36.0,21.9
2008,Smoking,South Dakota,25.0,19.8
2008,Smoking,Tennessee,46.0,24.3
2008,Smoking,Texas,19.0,19.3
2008,Smoking,Utah,1.0,11.7
2008,Smoking,Vermont,12.0,17.6
2008,Smoking,Virginia,14.0,18.5
2008,Smoking,Washington,6.0,16.8
2008,Smoking,West Virginia,49.0,26.9
2008,Smoking,Wisconsin,24.0,19.6
2008,Smoking,Wyoming,37.0,22.1
2008,Smoking,United States,,19.8
2008,Smoking,District of Columbia,,17.2
2009,Diabetes,Alabama,48.0,11.2
2009,Diabetes,Alaska,7.0,6.6
2009,Diabetes,Arizona,19.0,7.7
2009,Diabetes,Arkansas,37.0,9.5
2009,Diabetes,California,30.0,8.5
2009,Diabetes,Colorado,2.0,6.0
2009,Diabetes,Connecticut,8.0,6.8
2009,Diabetes,Delaware,24.0,8.2
2009,Diabetes,Florida,37.0,9.5
2009,Diabetes,Georgia,41.0,9.8
2009,Diabetes,Hawaii,24.0,8.2
2009,Diabetes,Idaho,11.0,7.0
2009,Diabetes,Illinois,27.0,8.3
2009,Diabetes,Indiana,37.0,9.5
2009,Diabetes,Iowa,11.0,7.0
2009,Diabetes,Kansas,23.0,8.1
2009,Diabetes,Kentucky,41.0,9.8
2009,Diabetes,Louisiana,47.0,10.6
2009,Diabetes,Maine,24.0,8.2
2009,Diabetes,Maryland,32.0,8.6
2009,Diabetes,Massachusetts,13.0,7.1
2009,Diabetes,Michigan,34.0,9.0
2009,Diabetes,Minnesota,1.0,5.9
2009,Diabetes,Mississippi,49.0,11.3
2009,Diabetes,Missouri,35.0,9.1
2009,Diabetes,Montana,4.0,6.4
2009,Diabetes,Nebraska,19.0,7.7
2009,Diabetes,Nevada,30.0,8.5
2009,Diabetes,New Hampshire,14.0,7.2
2009,Diabetes,New Jersey,28.0,8.4
2009,Diabetes,New Mexico,21.0,7.8
2009,Diabetes,New York,28.0,8.4
2009,Diabetes,North Carolina,36.0,9.3
2009,Diabetes,North Dakota,18.0,7.5
2009,Diabetes,Ohio,43.0,9.9
2009,Diabetes,Oklahoma,44.0,10.1
2009,Diabetes,Oregon,9.0,6.9
2009,Diabetes,Pennsylvania,33.0,8.8
2009,Diabetes,Rhode Island,17.0,7.4
2009,Diabetes,South Carolina,44.0,10.1
2009,Diabetes,South Dakota,6.0,6.5
2009,Diabetes,Tennessee,46.0,10.3
2009,Diabetes,Texas,40.0,9.7
2009,Diabetes,Utah,3.0,6.1
2009,Diabetes,Vermont,4.0,6.4
2009,Diabetes,Virginia,22.0,7.9
2009,Diabetes,Washington,9.0,6.9
2009,Diabetes,West Virginia,50.0,11.9
2009,Diabetes,Wisconsin,14.0,7.2
2009,Diabetes,Wyoming,16.0,7.3
2009,Diabetes,United States,,8.2
2009,Diabetes,District of Columbia,,7.9
2009,Income Inequity,Alabama,48.0,0.494
2009,Income Inequity,Alaska,1.0,0.402
2009,Income Inequity,Arizona,30.0,0.451
2009,Income Inequity,Arkansas,33.0,0.452
2009,Income Inequity,California,42.0,0.476
2009,Income Inequity,Colorado,22.0,0.438
2009,Income Inequity,Connecticut,46.0,0.493
2009,Income Inequity,Delaware,37.0,0.462
2009,Income Inequity,Florida,36.0,0.46
2009,Income Inequity,Georgia,24.0,0.444
2009,Income Inequity,Hawaii,3.0,0.413
2009,Income Inequity,Idaho,20.0,0.4370000000000001
2009,Income Inequity,Illinois,46.0,0.493
2009,Income Inequity,Indiana,17.0,0.434
2009,Income Inequity,Iowa,7.0,0.423
2009,Income Inequity,Kansas,5.0,0.42
2009,Income Inequity,Kentucky,43.0,0.479
2009,Income Inequity,Louisiana,50.0,0.504
2009,Income Inequity,Maine,7.0,0.423
2009,Income Inequity,Maryland,18.0,0.435
2009,Income Inequity,Massachusetts,43.0,0.479
2009,Income Inequity,Michigan,12.0,0.426
2009,Income Inequity,Minnesota,9.0,0.424
2009,Income Inequity,Mississippi,45.0,0.485
2009,Income Inequity,Missouri,19.0,0.436
2009,Income Inequity,Montana,14.0,0.43
2009,Income Inequity,Nebraska,20.0,0.4370000000000001
2009,Income Inequity,Nevada,4.0,0.417
2009,Income Inequity,New Hampshire,2.0,0.404
2009,Income Inequity,New Jersey,41.0,0.469
2009,Income Inequity,New Mexico,40.0,0.468
2009,Income Inequity,New York,49.0,0.501
2009,Income Inequity,North Carolina,27.0,0.447
2009,Income Inequity,North Dakota,13.0,0.4270000000000001
2009,Income Inequity,Ohio,29.0,0.45
2009,Income Inequity,Oklahoma,38.0,0.463
2009,Income Inequity,Oregon,26.0,0.445
2009,Income Inequity,Pennsylvania,23.0,0.44
2009,Income Inequity,Rhode Island,30.0,0.451
2009,Income Inequity,South Carolina,16.0,0.4320000000000001
2009,Income Inequity,South Dakota,35.0,0.456
2009,Income Inequity,Tennessee,34.0,0.455
2009,Income Inequity,Texas,38.0,0.463
2009,Income Inequity,Utah,11.0,0.425
2009,Income Inequity,Vermont,30.0,0.451
2009,Income Inequity,Virginia,24.0,0.444
2009,Income Inequity,Washington,6.0,0.421
2009,Income Inequity,West Virginia,27.0,0.447
2009,Income Inequity,Wisconsin,14.0,0.43
2009,Income Inequity,Wyoming,9.0,0.424
2009,Income Inequity,United States,,0.463
2009,Income Inequity,District of Columbia,,0.534
2009,Median Household Income,Alabama,,48119.0
2009,Median Household Income,Alaska,,69230.0
2009,Median Household Income,Arizona,,50757.0
2009,Median Household Income,Arkansas,,42828.0
2009,Median Household Income,California,,61684.0
2009,Median Household Income,Colorado,,65935.0
2009,Median Household Income,Connecticut,,69980.0
2009,Median Household Income,Delaware,,54855.0
2009,Median Household Income,Florida,,48531.0
2009,Median Household Income,Georgia,,50013.0
2009,Median Household Income,Hawaii,,66560.0
2009,Median Household Income,Idaho,,51304.0
2009,Median Household Income,Illinois,,57616.0
2009,Median Household Income,Indiana,,50330.0
2009,Median Household Income,Iowa,,54249.0
2009,Median Household Income,Kansas,,51799.0
2009,Median Household Income,Kentucky,,44518.0
2009,Median Household Income,Louisiana,,42804.0
2009,Median Household Income,Maine,,51096.0
2009,Median Household Income,Maryland,,68930.0
2009,Median Household Income,Massachusetts,,65261.0
2009,Median Household Income,Michigan,,53866.0
2009,Median Household Income,Minnesota,,59424.0
2009,Median Household Income,Mississippi,,39431.0
2009,Median Household Income,Missouri,,49809.0
2009,Median Household Income,Montana,,46414.0
2009,Median Household Income,Nebraska,,54883.0
2009,Median Household Income,Nevada,,59228.0
2009,Median Household Income,New Hampshire,,71596.0
2009,Median Household Income,New Jersey,,70655.0
2009,Median Household Income,New Mexico,,45551.0
2009,Median Household Income,New York,,54594.0
2009,Median Household Income,North Carolina,,46446.0
2009,Median Household Income,North Dakota,,53696.0
2009,Median Household Income,Ohio,,50778.0
2009,Median Household Income,Oklahoma,,49888.0
2009,Median Household Income,Oregon,,55964.0
2009,Median Household Income,Pennsylvania,,55612.0
2009,Median Household Income,Rhode Island,,57602.0
2009,Median Household Income,South Carolina,,45608.0
2009,Median Household Income,South Dakota,,55827.0
2009,Median Household Income,Tennessee,,42954.0
2009,Median Household Income,Texas,,50298.0
2009,Median Household Income,Utah,,67659.0
2009,Median Household Income,Vermont,,54859.0
2009,Median Household Income,Virginia,,67062.0
2009,Median Household Income,Washington,,61270.0
2009,Median Household Income,West Virginia,,41106.0
2009,Median Household Income,Wisconsin,,55394.0
2009,Median Household Income,Wyoming,,57706.0
2009,Median Household Income,United States,,54423.0
2009,Median Household Income,District of Columbia,,60143.0
2009,Obesity,Alabama,49.0,32.2
2009,Obesity,Alaska,29.0,27.1
2009,Obesity,Arizona,18.0,25.6
2009,Obesity,Arkansas,41.0,29.5
2009,Obesity,California,9.0,24.3
2009,Obesity,Colorado,1.0,19.1
2009,Obesity,Connecticut,2.0,21.4
2009,Obesity,Delaware,31.0,27.8
2009,Obesity,Florida,14.0,25.2
2009,Obesity,Georgia,31.0,27.8
2009,Obesity,Hawaii,5.0,23.1
2009,Obesity,Idaho,14.0,25.2
2009,Obesity,Illinois,27.0,26.9
2009,Obesity,Indiana,28.0,27.0
2009,Obesity,Iowa,25.0,26.7
2009,Obesity,Kansas,34.0,28.1
2009,Obesity,Kentucky,44.0,30.3
2009,Obesity,Louisiana,38.0,29.0
2009,Obesity,Maine,22.0,25.9
2009,Obesity,Maryland,25.0,26.7
2009,Obesity,Massachusetts,3.0,21.5
2009,Obesity,Michigan,41.0,29.5
2009,Obesity,Minnesota,14.0,25.2
2009,Obesity,Mississippi,50.0,33.4
2009,Obesity,Missouri,39.0,29.1
2009,Obesity,Montana,9.0,24.3
2009,Obesity,Nebraska,30.0,27.2
2009,Obesity,Nevada,18.0,25.6
2009,Obesity,New Hampshire,11.0,24.9
2009,Obesity,New Jersey,8.0,23.6
2009,Obesity,New Mexico,20.0,25.7
2009,Obesity,New York,13.0,25.1
2009,Obesity,North Carolina,41.0,29.5
2009,Obesity,North Dakota,31.0,27.8
2009,Obesity,Ohio,40.0,29.3
2009,Obesity,Oklahoma,46.0,31.0
2009,Obesity,Oregon,12.0,25.0
2009,Obesity,Pennsylvania,36.0,28.4
2009,Obesity,Rhode Island,4.0,22.1
2009,Obesity,South Carolina,45.0,30.7
2009,Obesity,South Dakota,34.0,28.1
2009,Obesity,Tennessee,47.0,31.2
2009,Obesity,Texas,37.0,28.9
2009,Obesity,Utah,5.0,23.1
2009,Obesity,Vermont,7.0,23.3
2009,Obesity,Virginia,21.0,25.8
2009,Obesity,Washington,23.0,26.0
2009,Obesity,West Virginia,48.0,31.9
2009,Obesity,Wisconsin,24.0,26.1
2009,Obesity,Wyoming,14.0,25.2
2009,Obesity,United States,,26.7
2009,Obesity,District of Columbia,,22.3
2009,Smoking,Alabama,41.0,22.1
2009,Smoking,Alaska,40.0,21.5
2009,Smoking,Arizona,7.0,15.9
2009,Smoking,Arkansas,43.0,22.3
2009,Smoking,California,2.0,14.0
2009,Smoking,Colorado,19.0,17.6
2009,Smoking,Connecticut,7.0,15.9
2009,Smoking,Delaware,21.0,17.8
2009,Smoking,Florida,17.0,17.5
2009,Smoking,Georgia,31.0,19.5
2009,Smoking,Hawaii,5.0,15.4
2009,Smoking,Idaho,14.0,16.9
2009,Smoking,Illinois,38.0,21.3
2009,Smoking,Indiana,49.0,26.0
2009,Smoking,Iowa,28.0,18.8
2009,Smoking,Kansas,22.0,17.9
2009,Smoking,Kentucky,48.0,25.2
2009,Smoking,Louisiana,35.0,20.5
2009,Smoking,Maine,24.0,18.2
2009,Smoking,Maryland,4.0,14.9
2009,Smoking,Massachusetts,9.0,16.1
2009,Smoking,Michigan,35.0,20.5
2009,Smoking,Minnesota,19.0,17.6
2009,Smoking,Mississippi,44.0,22.7
2009,Smoking,Missouri,47.0,25.0
2009,Smoking,Montana,26.0,18.5
2009,Smoking,Nebraska,25.0,18.4
2009,Smoking,Nevada,42.0,22.2
2009,Smoking,New Hampshire,15.0,17.1
2009,Smoking,New Jersey,3.0,14.8
2009,Smoking,New Mexico,29.0,19.4
2009,Smoking,New York,12.0,16.8
2009,Smoking,North Carolina,37.0,20.9
2009,Smoking,North Dakota,23.0,18.1
2009,Smoking,Ohio,34.0,20.1
2009,Smoking,Oklahoma,46.0,24.7
2009,Smoking,Oregon,10.0,16.3
2009,Smoking,Pennsylvania,38.0,21.3
2009,Smoking,Rhode Island,16.0,17.4
2009,Smoking,South Carolina,33.0,20.0
2009,Smoking,South Dakota,17.0,17.5
2009,Smoking,Tennessee,45.0,23.1
2009,Smoking,Texas,26.0,18.5
2009,Smoking,Utah,1.0,9.3
2009,Smoking,Vermont,12.0,16.8
2009,Smoking,Virginia,11.0,16.4
2009,Smoking,Washington,6.0,15.7
2009,Smoking,West Virginia,50.0,26.5
2009,Smoking,Wisconsin,32.0,19.9
2009,Smoking,Wyoming,29.0,19.4
2009,Smoking,United States,,18.4
2009,Smoking,District of Columbia,,16.2
2010,Diabetes,Alabama,49.0,12.2
2010,Diabetes,Alaska,2.0,5.8
2010,Diabetes,Arizona,26.0,8.4
2010,Diabetes,Arkansas,41.0,10.1
2010,Diabetes,California,33.0,9.1
2010,Diabetes,Colorado,1.0,5.7
2010,Diabetes,Connecticut,6.0,6.6
2010,Diabetes,Delaware,20.0,8.1
2010,Diabetes,Florida,40.0,9.8
2010,Diabetes,Georgia,38.0,9.5
2010,Diabetes,Hawaii,26.0,8.4
2010,Diabetes,Idaho,16.0,7.9
2010,Diabetes,Illinois,20.0,8.1
2010,Diabetes,Indiana,34.0,9.3
2010,Diabetes,Iowa,14.0,7.6
2010,Diabetes,Kansas,28.0,8.5
2010,Diabetes,Kentucky,47.0,11.5
2010,Diabetes,Louisiana,45.0,11.0
2010,Diabetes,Maine,25.0,8.3
2010,Diabetes,Maryland,34.0,9.3
2010,Diabetes,Massachusetts,16.0,7.9
2010,Diabetes,Michigan,34.0,9.3
2010,Diabetes,Minnesota,5.0,6.3
2010,Diabetes,Mississippi,48.0,11.6
2010,Diabetes,Missouri,16.0,7.9
2010,Diabetes,Montana,7.0,6.7
2010,Diabetes,Nebraska,12.0,7.4
2010,Diabetes,Nevada,16.0,7.9
2010,Diabetes,New Hampshire,10.0,7.1
2010,Diabetes,New Jersey,30.0,8.7
2010,Diabetes,New Mexico,29.0,8.6
2010,Diabetes,New York,31.0,8.8
2010,Diabetes,North Carolina,39.0,9.6
2010,Diabetes,North Dakota,13.0,7.5
2010,Diabetes,Ohio,41.0,10.1
2010,Diabetes,Oklahoma,45.0,11.0
2010,Diabetes,Oregon,22.0,8.2
2010,Diabetes,Pennsylvania,32.0,9.0
2010,Diabetes,Rhode Island,9.0,7.0
2010,Diabetes,South Carolina,44.0,10.3
2010,Diabetes,South Dakota,11.0,7.2
2010,Diabetes,Tennessee,43.0,10.2
2010,Diabetes,Texas,34.0,9.3
2010,Diabetes,Utah,3.0,6.1
2010,Diabetes,Vermont,4.0,6.2
2010,Diabetes,Virginia,22.0,8.2
2010,Diabetes,Washington,15.0,7.7
2010,Diabetes,West Virginia,50.0,12.3
2010,Diabetes,Wisconsin,22.0,8.2
2010,Diabetes,Wyoming,8.0,6.9
2010,Diabetes,United States,,8.3
2010,Diabetes,District of Columbia,,7.5
2010,Income Inequity,Alabama,38.0,0.467
2010,Income Inequity,Alaska,1.0,0.403
2010,Income Inequity,Arizona,26.0,0.453
2010,Income Inequity,Arkansas,31.0,0.459
2010,Income Inequity,California,45.0,0.473
2010,Income Inequity,Colorado,28.0,0.457
2010,Income Inequity,Connecticut,49.0,0.486
2010,Income Inequity,Delaware,19.0,0.447
2010,Income Inequity,Florida,42.0,0.471
2010,Income Inequity,Georgia,38.0,0.467
2010,Income Inequity,Hawaii,7.0,0.428
2010,Income Inequity,Idaho,3.0,0.419
2010,Income Inequity,Illinois,38.0,0.467
2010,Income Inequity,Indiana,12.0,0.4370000000000001
2010,Income Inequity,Iowa,7.0,0.428
2010,Income Inequity,Kansas,15.0,0.442
2010,Income Inequity,Kentucky,38.0,0.467
2010,Income Inequity,Louisiana,47.0,0.477
2010,Income Inequity,Maine,11.0,0.436
2010,Income Inequity,Maryland,13.0,0.438
2010,Income Inequity,Massachusetts,42.0,0.471
2010,Income Inequity,Michigan,24.0,0.451
2010,Income Inequity,Minnesota,17.0,0.445
2010,Income Inequity,Mississippi,48.0,0.478
2010,Income Inequity,Missouri,21.0,0.448
2010,Income Inequity,Montana,22.0,0.449
2010,Income Inequity,Nebraska,6.0,0.4270000000000001
2010,Income Inequity,Nevada,9.0,0.431
2010,Income Inequity,New Hampshire,3.0,0.419
2010,Income Inequity,New Jersey,35.0,0.462
2010,Income Inequity,New Mexico,32.0,0.46
2010,Income Inequity,New York,50.0,0.503
2010,Income Inequity,North Carolina,36.0,0.463
2010,Income Inequity,North Dakota,24.0,0.451
2010,Income Inequity,Ohio,23.0,0.45
2010,Income Inequity,Oklahoma,30.0,0.458
2010,Income Inequity,Oregon,19.0,0.447
2010,Income Inequity,Pennsylvania,28.0,0.457
2010,Income Inequity,Rhode Island,32.0,0.46
2010,Income Inequity,South Carolina,37.0,0.464
2010,Income Inequity,South Dakota,18.0,0.446
2010,Income Inequity,Tennessee,42.0,0.471
2010,Income Inequity,Texas,46.0,0.474
2010,Income Inequity,Utah,2.0,0.411
2010,Income Inequity,Vermont,10.0,0.434
2010,Income Inequity,Virginia,32.0,0.46
2010,Income Inequity,Washington,15.0,0.442
2010,Income Inequity,West Virginia,26.0,0.453
2010,Income Inequity,Wisconsin,5.0,0.426
2010,Income Inequity,Wyoming,14.0,0.441
2010,Income Inequity,United States,,0.469
2010,Income Inequity,District of Columbia,,0.54
2010,Median Household Income,Alabama,,43420.0
2010,Median Household Income,Alaska,,66904.0
2010,Median Household Income,Arizona,,49674.0
2010,Median Household Income,Arkansas,,39681.0
2010,Median Household Income,California,,60963.0
2010,Median Household Income,Colorado,,60742.0
2010,Median Household Income,Connecticut,,70430.0
2010,Median Household Income,Delaware,,56597.0
2010,Median Household Income,Florida,,49557.0
2010,Median Household Income,Georgia,,47069.0
2010,Median Household Income,Hawaii,,60437.0
2010,Median Household Income,Idaho,,50802.0
2010,Median Household Income,Illinois,,57418.0
2010,Median Household Income,Indiana,,48117.0
2010,Median Household Income,Iowa,,55085.0
2010,Median Household Income,Kansas,,48564.0
2010,Median Household Income,Kentucky,,46334.0
2010,Median Household Income,Louisiana,,49342.0
2010,Median Household Income,Maine,,51589.0
2010,Median Household Income,Maryland,,69708.0
2010,Median Household Income,Massachusetts,,64481.0
2010,Median Household Income,Michigan,,49951.0
2010,Median Household Income,Minnesota,,60916.0
2010,Median Household Income,Mississippi,,38096.0
2010,Median Household Income,Missouri,,52965.0
2010,Median Household Income,Montana,,43916.0
2010,Median Household Income,Nebraska,,53862.0
2010,Median Household Income,Nevada,,55859.0
2010,Median Household Income,New Hampshire,,69648.0
2010,Median Household Income,New Jersey,,70350.0
2010,Median Household Income,New Mexico,,47288.0
2010,Median Household Income,New York,,54536.0
2010,Median Household Income,North Carolina,,45511.0
2010,Median Household Income,North Dakota,,54383.0
2010,Median Household Income,Ohio,,49826.0
2010,Median Household Income,Oklahoma,,49825.0
2010,Median Household Income,Oregon,,53322.0
2010,Median Household Income,Pennsylvania,,52316.0
2010,Median Household Income,Rhode Island,,56076.0
2010,Median Household Income,South Carolina,,44637.0
2010,Median Household Income,South Dakota,,49768.0
2010,Median Household Income,Tennessee,,44003.0
2010,Median Household Income,Texas,,51559.0
2010,Median Household Income,Utah,,63523.0
2010,Median Household Income,Vermont,,56819.0
2010,Median Household Income,Virginia,,65706.0
2010,Median Household Income,Washington,,65588.0
2010,Median Household Income,West Virginia,,43973.0
2010,Median Household Income,Wisconsin,,55645.0
2010,Median Household Income,Wyoming,,56984.0
2010,Median Household Income,United States,,54059.0
2010,Median Household Income,District of Columbia,,57713.0
2010,Obesity,Tennessee,48.0,32.9
2010,Obesity,Texas,35.0,29.5
2010,Obesity,Utah,9.0,24.0
2010,Obesity,Vermont,5.0,23.4
2010,Obesity,Virginia,16.0,25.5
2010,Obesity,Washington,25.0,26.9
2010,Obesity,West Virginia,45.0,31.7
2010,Obesity,Wisconsin,34.0,29.2
2010,Obesity,Wyoming,13.0,25.4
2010,Obesity,United States,,26.9
2010,Obesity,District of Columbia,,20.1
2010,Obesity,Alabama,44.0,31.6
2010,Obesity,Alaska,13.0,25.4
2010,Obesity,Arizona,19.0,25.9
2010,Obesity,Arkansas,43.0,31.5
2010,Obesity,California,16.0,25.5
2010,Obesity,Colorado,1.0,19.0
2010,Obesity,Connecticut,2.0,21.0
2010,Obesity,Delaware,27.0,27.6
2010,Obesity,Florida,23.0,26.5
2010,Obesity,Georgia,28.0,27.7
2010,Obesity,Hawaii,4.0,22.9
2010,Obesity,Idaho,12.0,25.1
2010,Obesity,Illinois,26.0,27.4
2010,Obesity,Indiana,37.0,30.0
2010,Obesity,Iowa,32.0,28.5
2010,Obesity,Kansas,33.0,28.8
2010,Obesity,Kentucky,47.0,32.4
2010,Obesity,Louisiana,49.0,33.9
2010,Obesity,Maine,21.0,26.4
2010,Obesity,Maryland,24.0,26.8
2010,Obesity,Massachusetts,3.0,21.8
2010,Obesity,Michigan,40.0,30.3
2010,Obesity,Minnesota,13.0,25.4
2010,Obesity,Mississippi,50.0,35.4
2010,Obesity,Missouri,42.0,30.6
2010,Obesity,Montana,7.0,23.7
2010,Obesity,Nebraska,29.0,28.1
2010,Obesity,Nevada,21.0,26.4
2010,Obesity,New Hampshire,20.0,26.3
2010,Obesity,New Jersey,8.0,23.9
2010,Obesity,New Mexico,18.0,25.6
2010,Obesity,New York,10.0,24.6
2010,Obesity,North Carolina,38.0,30.1
2010,Obesity,North Dakota,31.0,28.4
2010,Obesity,Ohio,36.0,29.8
2010,Obesity,Oklahoma,46.0,32.0
2010,Obesity,Oregon,6.0,23.6
2010,Obesity,Pennsylvania,29.0,28.1
2010,Obesity,Rhode Island,11.0,24.9
2010,Obesity,South Carolina,38.0,30.1
2010,Obesity,South Dakota,40.0,30.3
2010,Smoking,Alabama,44.0,22.5
2010,Smoking,Alaska,39.0,20.6
2010,Smoking,Arizona,11.0,16.1
2010,Smoking,Arkansas,40.0,21.5
2010,Smoking,California,2.0,12.9
2010,Smoking,Colorado,16.0,17.1
2010,Smoking,Connecticut,7.0,15.4
2010,Smoking,Delaware,28.0,18.3
2010,Smoking,Florida,16.0,17.1
2010,Smoking,Georgia,22.0,17.7
2010,Smoking,Hawaii,7.0,15.4
2010,Smoking,Idaho,12.0,16.3
2010,Smoking,Illinois,29.0,18.6
2010,Smoking,Indiana,45.0,23.1
2010,Smoking,Iowa,19.0,17.2
2010,Smoking,Kansas,23.0,17.8
2010,Smoking,Kentucky,49.0,25.6
2010,Smoking,Louisiana,43.0,22.1
2010,Smoking,Maine,20.0,17.3
2010,Smoking,Maryland,6.0,15.2
2010,Smoking,Massachusetts,4.0,15.0
2010,Smoking,Michigan,33.0,19.6
2010,Smoking,Minnesota,14.0,16.8
2010,Smoking,Mississippi,47.0,23.3
2010,Smoking,Missouri,45.0,23.1
2010,Smoking,Montana,14.0,16.8
2010,Smoking,Nebraska,13.0,16.7
2010,Smoking,Nevada,41.0,22.0
2010,Smoking,New Hampshire,9.0,15.8
2010,Smoking,New Jersey,9.0,15.8
2010,Smoking,New Mexico,24.0,17.9
2010,Smoking,New York,27.0,18.0
2010,Smoking,North Carolina,36.0,20.3
2010,Smoking,North Dakota,29.0,18.6
2010,Smoking,Ohio,36.0,20.3
2010,Smoking,Oklahoma,48.0,25.5
2010,Smoking,Oregon,24.0,17.9
2010,Smoking,Pennsylvania,35.0,20.2
2010,Smoking,Rhode Island,5.0,15.1
2010,Smoking,South Carolina,38.0,20.4
2010,Smoking,South Dakota,21.0,17.5
2010,Smoking,Tennessee,41.0,22.0
2010,Smoking,Texas,24.0,17.9
2010,Smoking,Utah,1.0,9.8
2010,Smoking,Vermont,16.0,17.1
2010,Smoking,Virginia,32.0,19.0
2010,Smoking,Washington,3.0,14.9
2010,Smoking,West Virginia,49.0,25.6
2010,Smoking,Wisconsin,31.0,18.8
2010,Smoking,Wyoming,34.0,19.9
2010,Smoking,United States,,17.9
2010,Smoking,District of Columbia,,15.3
2011,Diabetes,Alabama,50.0,8.7
2011,Diabetes,Alaska,1.0,5.3
2011,Diabetes,Arizona,30.0,9.0
2011,Diabetes,Arkansas,34.0,9.6
2011,Diabetes,California,24.0,8.6
2011,Diabetes,Colorado,2.0,6.0
2011,Diabetes,Connecticut,11.0,7.3
2011,Diabetes,Delaware,25.0,8.7
2011,Diabetes,Florida,44.0,10.4
2011,Diabetes,Georgia,35.0,9.7
2011,Diabetes,Hawaii,20.0,8.3
2011,Diabetes,Idaho,18.0,7.9
2011,Diabetes,Illinois,25.0,8.7
2011,Diabetes,Indiana,37.0,9.8
2011,Diabetes,Iowa,14.0,7.5
2011,Diabetes,Kansas,21.0,8.4
2011,Diabetes,Kentucky,39.0,10.0
2011,Diabetes,Louisiana,42.0,10.3
2011,Diabetes,Maine,25.0,8.7
2011,Diabetes,Maryland,32.0,9.3
2011,Diabetes,Massachusetts,12.0,7.4
2011,Diabetes,Michigan,40.0,10.1
2011,Diabetes,Minnesota,4.0,6.7
2011,Diabetes,Mississippi,49.0,12.4
2011,Diabetes,Missouri,33.0,9.4
2011,Diabetes,Montana,7.0,7.0
2011,Diabetes,Nebraska,16.0,7.7
2011,Diabetes,Nevada,22.0,8.5
2011,Diabetes,New Hampshire,18.0,7.9
2011,Diabetes,New Jersey,31.0,9.2
2011,Diabetes,New Mexico,22.0,8.5
2011,Diabetes,New York,29.0,8.9
2011,Diabetes,North Carolina,37.0,9.8
2011,Diabetes,North Dakota,12.0,7.4
2011,Diabetes,Ohio,40.0,10.1
2011,Diabetes,Oklahoma,44.0,10.4
2011,Diabetes,Oregon,9.0,7.2
2011,Diabetes,Pennsylvania,42.0,10.3
2011,Diabetes,Rhode Island,17.0,7.8
2011,Diabetes,South Carolina,46.0,10.7
2011,Diabetes,South Dakota,6.0,6.9
2011,Diabetes,Tennessee,47.0,11.3
2011,Diabetes,Texas,35.0,9.7
2011,Diabetes,Utah,3.0,6.5
2011,Diabetes,Vermont,5.0,6.8
2011,Diabetes,Virginia,25.0,8.7
2011,Diabetes,Washington,15.0,7.6
2011,Diabetes,West Virginia,48.0,11.7
2011,Diabetes,Wisconsin,8.0,7.1
2011,Diabetes,Wyoming,9.0,7.2
2011,Diabetes,United States,,8.7
2011,Diabetes,District of Columbia,,8.3
2011,Income Inequity,Alabama,45.0,0.472
2011,Income Inequity,Alaska,2.0,0.422
2011,Income Inequity,Arizona,27.0,0.455
2011,Income Inequity,Arkansas,30.0,0.458
2011,Income Inequity,California,44.0,0.471
2011,Income Inequity,Colorado,29.0,0.457
2011,Income Inequity,Connecticut,49.0,0.486
2011,Income Inequity,Delaware,13.0,0.44
2011,Income Inequity,Florida,46.0,0.474
2011,Income Inequity,Georgia,40.0,0.468
2011,Income Inequity,Hawaii,8.0,0.433
